Type,Direction,Value,BaseNode,BaseMember
MEMBER,UNI GX,-1.08,,3056
MEMBER,UNI GX,-1.08,,3058
MEMBER,UNI GX,-1.08,,7313
MEMBER,UNI GX,-1.08,,7390
MEMBER,UNI GX,-1.08,,7440
MEMBER,UNI GX,-1.08,,7482
MEMBER,UNI GX,-1.08,,7532
MEMBER,UNI GX,-1.08,,7609
MEMBER,UNI GX,-1.08,,8854
MEMBER,UNI GX,-1.08,,8856
MEMBER,UNI GX,-1.08,,8858
MEMBER,UNI GX,-1.08,,8860
MEMBER,UNI GX,-1.08,,8862
MEMBER,UNI GX,-1.08,,8864
JOINT,FY,-14.48,313,
JOINT,FY,-14.48,1313,
JOINT,FY,-3.29,73,
JOINT,FY,-3.29,82,
JOINT,FY,-3.29,83,
JOINT,FY,-3.29,95,
JOINT,FY,-3.29,96,
JOINT,FY,-3.29,107,
JOINT,FY,-3.29,108,
JOINT,FY,-3.29,117,
JOINT,FY,-3.29,542,
JOINT,FY,-3.29,551,
JOINT,FY,-3.29,552,
JOINT,FY,-3.29,564,
JOINT,FY,-3.29,565,
JOINT,FY,-3.29,576,
JOINT,FY,-3.29,577,
JOINT,FY,-3.29,586,
JOINT,FY,-3.29,1073,
JOINT,FY,-3.29,1082,
JOINT,FY,-3.29,1083,
JOINT,FY,-3.29,1094,
JOINT,FY,-3.29,1095,
JOINT,FY,-3.29,1107,
JOINT,FY,-3.29,1108,
JOINT,FY,-3.29,1117,
JOINT,FY,-3.29,1542,
JOINT,FY,-3.29,1551,
JOINT,FY,-3.29,1552,
JOINT,FY,-3.29,1563,
JOINT,FY,-3.29,1564,
JOINT,FY,-3.29,1576,
JOINT,FY,-3.29,1577,
JOINT,FY,-3.29,1586,
MEMBER,UNI GY,-0.84,,105
MEMBER,UNI GY,-0.84,,108
MEMBER,UNI GY,-0.84,,123
MEMBER,UNI GY,-0.84,,126
MEMBER,UNI GY,-0.84,,143
MEMBER,UNI GY,-0.84,,146
MEMBER,UNI GY,-0.84,,161
MEMBER,UNI GY,-0.84,,164
MEMBER,UNI GY,-0.84,,209
MEMBER,UNI GY,-0.84,,212
MEMBER,UNI GY,-0.84,,227
MEMBER,UNI GY,-0.84,,230
MEMBER,UNI GY,-0.84,,247
MEMBER,UNI GY,-0.84,,250
MEMBER,UNI GY,-0.84,,265
MEMBER,UNI GY,-0.84,,268
MEMBER,UNI GY,-0.84,,313
MEMBER,UNI GY,-0.84,,314
MEMBER,UNI GY,-0.84,,319
MEMBER,UNI GY,-0.84,,320
MEMBER,UNI GY,-0.84,,321
MEMBER,UNI GY,-0.84,,322
MEMBER,UNI GY,-0.84,,327
MEMBER,UNI GY,-0.84,,328
MEMBER,UNI GY,-0.84,,382
MEMBER,UNI GY,-0.84,,383
MEMBER,UNI GY,-0.84,,388
MEMBER,UNI GY,-0.84,,389
MEMBER,UNI GY,-0.84,,392
MEMBER,UNI GY,-0.84,,393
MEMBER,UNI GY,-0.84,,398
MEMBER,UNI GY,-0.84,,399
MEMBER,UNI GY,-0.84,,5156
MEMBER,UNI GY,-0.84,,5157
MEMBER,UNI GY,-0.84,,5168
MEMBER,UNI GY,-0.84,,5169
MEMBER,UNI GY,-0.84,,5216
MEMBER,UNI GY,-0.84,,5217
MEMBER,UNI GY,-0.84,,5228
MEMBER,UNI GY,-0.84,,5229
MEMBER,UNI GY,-0.84,,5260
MEMBER,UNI GY,-0.84,,5261
MEMBER,UNI GY,-0.84,,5266
MEMBER,UNI GY,-0.84,,5267
MEMBER,UNI GY,-0.84,,5299
MEMBER,UNI GY,-0.84,,5300
MEMBER,UNI GY,-0.84,,5305
MEMBER,UNI GY,-0.84,,5306
MEMBER,UNI GY,-0.84,,7091
MEMBER,UNI GY,-0.84,,7092
MEMBER,UNI GY,-0.84,,7103
MEMBER,UNI GY,-0.84,,7104
MEMBER,UNI GY,-0.84,,7151
MEMBER,UNI GY,-0.84,,7152
MEMBER,UNI GY,-0.84,,7163
MEMBER,UNI GY,-0.84,,7164
MEMBER,UNI GY,-0.84,,7195
MEMBER,UNI GY,-0.84,,7196
MEMBER,UNI GY,-0.84,,7201
MEMBER,UNI GY,-0.84,,7202
MEMBER,UNI GY,-0.84,,7234
MEMBER,UNI GY,-0.84,,7235
MEMBER,UNI GY,-0.84,,7240
MEMBER,UNI GY,-0.84,,7241
MEMBER,UNI GY,-0.298,,165
MEMBER,UNI GY,-0.298,,166
MEMBER,UNI GY,-0.298,,177
MEMBER,UNI GY,-0.298,,178
MEMBER,UNI GY,-0.298,,195
MEMBER,UNI GY,-0.298,,196
MEMBER,UNI GY,-0.298,,207
MEMBER,UNI GY,-0.298,,208
MEMBER,UNI GY,-0.298,,269
MEMBER,UNI GY,-0.298,,270
MEMBER,UNI GY,-0.298,,281
MEMBER,UNI GY,-0.298,,282
MEMBER,UNI GY,-0.298,,299
MEMBER,UNI GY,-0.298,,300
MEMBER,UNI GY,-0.298,,311
MEMBER,UNI GY,-0.298,,312
MEMBER,UNI GY,-0.298,,329
MEMBER,UNI GY,-0.298,,330
MEMBER,UNI GY,-0.298,,341
MEMBER,UNI GY,-0.298,,342
MEMBER,UNI GY,-0.298,,359
MEMBER,UNI GY,-0.298,,360
MEMBER,UNI GY,-0.298,,371
MEMBER,UNI GY,-0.298,,372
MEMBER,UNI GY,-0.298,,5186
MEMBER,UNI GY,-0.298,,5187
MEMBER,UNI GY,-0.298,,5198
MEMBER,UNI GY,-0.298,,5199
MEMBER,UNI GY,-0.298,,5246
MEMBER,UNI GY,-0.298,,5247
MEMBER,UNI GY,-0.298,,5258
MEMBER,UNI GY,-0.298,,5259
MEMBER,UNI GY,-0.298,,5284
MEMBER,UNI GY,-0.298,,5285
MEMBER,UNI GY,-0.298,,5296
MEMBER,UNI GY,-0.298,,5297
MEMBER,UNI GY,-0.298,,7121
MEMBER,UNI GY,-0.298,,7122
MEMBER,UNI GY,-0.298,,7133
MEMBER,UNI GY,-0.298,,7134
MEMBER,UNI GY,-0.298,,7181
MEMBER,UNI GY,-0.298,,7182
MEMBER,UNI GY,-0.298,,7193
MEMBER,UNI GY,-0.298,,7194
MEMBER,UNI GY,-0.298,,7219
MEMBER,UNI GY,-0.298,,7220
MEMBER,UNI GY,-0.298,,7231
MEMBER,UNI GY,-0.298,,7232
JOINT,FX,14,301,
JOINT,FX,14,303,
JOINT,FX,14,305,
JOINT,FX,14,796,
JOINT,FX,14,798,
JOINT,FX,14,801,
JOINT,FX,14,1300,
JOINT,FX,14,1303,
JOINT,FX,14,1305,
JOINT,FX,14,1796,
JOINT,FX,14,1798,
JOINT,FX,14,1800,
JOINT,FX,20.3,47,
JOINT,FX,20.3,69,
JOINT,FX,20.3,122,
JOINT,FX,20.3,134,
JOINT,FX,20.3,526,
JOINT,FX,20.3,538,
JOINT,FX,20.3,591,
JOINT,FX,20.3,613,
JOINT,FX,20.3,1046,
JOINT,FX,20.3,1068,
JOINT,FX,20.3,1121,
JOINT,FX,20.3,1133,
JOINT,FX,20.3,1525,
JOINT,FX,20.3,1537,
JOINT,FX,20.3,1590,
JOINT,FX,20.3,1612,
JOINT,FY,14,301,
JOINT,FY,14,303,
JOINT,FY,14,305,
JOINT,FY,14,796,
JOINT,FY,14,798,
JOINT,FY,14,801,
JOINT,FY,14,1300,
JOINT,FY,14,1303,
JOINT,FY,14,1305,
JOINT,FY,14,1796,
JOINT,FY,14,1798,
JOINT,FY,14,1800,
JOINT,FY,20.3,47,
JOINT,FY,20.3,69,
JOINT,FY,20.3,122,
JOINT,FY,20.3,134,
JOINT,FY,20.3,526,
JOINT,FY,20.3,538,
JOINT,FY,20.3,591,
JOINT,FY,20.3,613,
JOINT,FY,20.3,1046,
JOINT,FY,20.3,1068,
JOINT,FY,20.3,1121,
JOINT,FY,20.3,1133,
JOINT,FY,20.3,1525,
JOINT,FY,20.3,1537,
JOINT,FY,20.3,1590,
JOINT,FY,20.3,1612,
